e1,e2,lcs,cls,nw,anw,sw,lv,ap,slv,me,ja,jw,isub,req,sub,qgr
"taaable:Barley","dbpedia:Barleti","","-",-2.0,-2.0,10.0,-2.0,10.0,0.2857142857142857,0.16666666666666663,0.1507936507936508,0.09047619047619049,0.2009615384615384,1.0,0.2009615384615384,0.5
"taaable:Barley","dbpedia:Baly","","-",-2.0,-2.0,6.0,-2.0,12.0,0.33333333333333326,0.35,0.11111111111111116,0.0888888888888889,1.8,1.0,1.0,0.6666666666666667
"taaable:Barley","dbpedia:Barney","","-",-1.0,-1.0,9.0,-1.0,12.0,0.16666666666666663,0.2666666666666667,0.11111111111111105,0.07777777777777772,0.6277777777777778,1.0,0.6277777777777778,0.4444444444444444
"taaable:Barley","dbpedia:Borley","","-",-1.0,-1.0,9.0,-1.0,12.0,0.16666666666666663,0.06666666666666665,0.11111111111111105,0.09999999999999998,0.43513513513513524,1.0,0.43513513513513524,0.4444444444444444
"taaable:Barley","category:Battles","","-",-3.0,-3.0,6.0,-3.0,11.0,0.4285714285714286,0.6666666666666667,0.25396825396825395,0.20317460317460312,1.8,1.0,1.0,0.75
"taaable:Barley","dbpedia:Bary","","-",-2.0,-2.0,6.0,-2.0,11.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.5
"taaable:Barley","dbpedia:Baxley","","-",-1.0,-1.0,9.0,-1.0,12.0,0.16666666666666663,0.2666666666666667,0.11111111111111105,0.0888888888888888,0.6777777777777778,1.0,0.6777777777777778,0.4444444444444444
"taaable:Barley","dbpedia:Barline","","-",-3.0,-3.0,8.0,-3.0,12.0,0.4285714285714286,0.23333333333333328,0.1507936507936508,0.09047619047619049,0.3993085566119273,1.0,0.3993085566119273,0.6363636363636364
"taaable:Barley","dbpedia:Blarney","","-",-2.0,-2.0,8.0,-2.0,13.0,0.2857142857142857,0.43333333333333335,0.10317460317460314,0.09285714285714286,1.9,1.0,1.0,0.6363636363636364
"taaable:Barley","dbpedia:Barye","","-",-2.0,-2.0,7.0,-2.0,11.0,0.33333333333333326,0.31999999999999995,0.12222222222222212,0.0855555555555555,0.5454545454545454,1.0,0.5454545454545454,0.7
"taaable:Barley","dbpedia:Bawley","","-",-1.0,-1.0,9.0,-1.0,12.0,0.16666666666666663,0.2666666666666667,0.11111111111111105,0.0888888888888888,0.6777777777777778,1.0,0.6777777777777778,0.4444444444444444
"taaable:Barley","dbpedia:Barles","","-",-1.0,-1.0,10.0,-1.0,10.0,0.16666666666666663,0.16666666666666663,0.11111111111111105,0.06666666666666665,0.1384615384615384,1.0,0.1384615384615384,0.4444444444444444
"taaable:Barley","dbpedia:Barleycup","","-",-3.0,-3.0,12.0,-3.0,12.0,0.33333333333333326,0.0,0.11111111111111116,0.06666666666666665,0.12,1.0,0.12,0.4545454545454546
"taaable:Barley","dbpedia:Barlieu","","-",-2.0,-2.0,9.0,-2.0,11.0,0.2857142857142857,0.23333333333333328,0.1507936507936508,0.09047619047619049,0.3993085566119273,1.0,0.3993085566119273,0.6363636363636364
"taaable:Barley","category:Chorley","","-",-3.0,-3.0,8.0,-3.0,12.0,0.4285714285714286,0.23333333333333328,0.25396825396825395,0.25396825396825395,0.5531547104580812,1.0,0.5531547104580812,0.6363636363636364
"taaable:Rose_essence","category:Reference","","-",-5.0,-5.0,9.0,-5.0,25.0,0.41666666666666674,0.5555555555555556,0.2129629629629629,0.19166666666666665,0.9508436445444319,1.0,0.9179697624190064,0.7058823529411764
"taaable:Barley","dbpedia:Barley_End","","-",-4.0,-4.0,12.0,-4.0,13.0,0.4,0.0,0.1333333333333333,0.07999999999999996,0.15000000000000002,1.0,0.12,0.5
"taaable:Barley","dbpedia:Barley_tea","","-",-4.0,-4.0,12.0,-4.0,14.0,0.4,0.0,0.1333333333333333,0.07999999999999996,0.15000000000000002,1.0,0.12,0.5
"taaable:Barley","dbpedia:Bareilvy","","-",-3.0,-3.0,7.0,-3.0,14.0,0.375,0.5,0.13888888888888884,0.09722222222222221,0.7378378378378379,1.0,0.7378378378378379,0.6666666666666667
"taaable:Barley","category:Valleys","","-",-3.0,-3.0,7.0,-3.0,11.0,0.4285714285714286,0.1333333333333333,0.25396825396825395,0.25396825396825395,0.8509615384615384,1.0,0.8509615384615384,0.8461538461538461
"taaable:Barley","dbpedia:Bialey","","-",-2.0,-2.0,8.0,-2.0,14.0,0.33333333333333326,0.33333333333333337,0.11111111111111105,0.09999999999999998,0.7277777777777779,1.0,0.7277777777777779,0.6
"taaable:Barley","dbpedia:Barley_Tea","","-",-4.0,-4.0,12.0,-4.0,14.0,0.4,0.0,0.1333333333333333,0.07999999999999996,0.15000000000000002,1.0,0.12,0.5
"taaable:Barley","dbpedia:Baarle","","-",-2.0,-2.0,9.0,-2.0,12.0,0.33333333333333326,0.33333333333333337,0.11111111111111105,0.0888888888888888,0.4018018018018019,1.0,0.4018018018018019,0.4444444444444444
"taaable:Barley","dbpedia:Arley","","-",-1.0,-1.0,10.0,-1.0,11.0,0.16666666666666663,0.0,0.05555555555555547,0.05555555555555547,0.3574730354391371,1.0,0.09090909090909094,0.5555555555555556
"taaable:Barley","dbpedia:Bradley","","-",-2.0,-2.0,8.0,-2.0,13.0,0.2857142857142857,0.43333333333333335,0.10317460317460314,0.09285714285714286,0.7971153846153846,1.0,0.7971153846153846,0.6363636363636364
"taaable:Barley","dbpedia:Barleux","","-",-2.0,-2.0,10.0,-2.0,10.0,0.2857142857142857,0.16666666666666663,0.1507936507936508,0.09047619047619049,0.2009615384615384,1.0,0.2009615384615384,0.5
"taaable:Barley","dbpedia:Barlake","","-",-3.0,-3.0,8.0,-3.0,12.0,0.4285714285714286,0.23333333333333328,0.1507936507936508,0.09047619047619049,0.3993085566119273,1.0,0.3993085566119273,0.6363636363636364
"taaable:Barley","dbpedia:Barly","","-",-1.0,-1.0,9.0,-1.0,12.0,0.16666666666666663,0.19999999999999996,0.05555555555555547,0.033333333333333326,0.24838212634822798,1.0,0.24838212634822798,0.375
"taaable:Barley","category:Ballet","","-",-2.0,-2.0,7.0,-2.0,10.0,0.33333333333333326,0.23333333333333328,0.22222222222222232,0.1777777777777778,1.8,1.0,1.0,0.7272727272727273
"taaable:Barley","dbpedia:Baron_Ley","","-",-3.0,-3.0,9.0,-3.0,15.0,0.33333333333333326,0.5,0.11111111111111116,0.07777777777777783,0.777142857142857,1.0,0.09999999999999998,0.5833333333333333
"taaable:Barley","dbpedia:Barley_Mow","","-",-4.0,-4.0,12.0,-4.0,13.0,0.4,0.0,0.1333333333333333,0.07999999999999996,0.15000000000000002,1.0,0.12,0.5
"taaable:Barley","dbpedia:Bailey","","-",-1.0,-1.0,9.0,-1.0,12.0,0.16666666666666663,0.2666666666666667,0.11111111111111105,0.0888888888888888,0.6777777777777778,1.0,0.6777777777777778,0.4444444444444444
"taaable:Barley","dbpedia:Barkly","","-",-2.0,-2.0,8.0,-2.0,13.0,0.33333333333333326,0.5,0.11111111111111105,0.07777777777777772,0.6277777777777778,1.0,0.6277777777777778,0.6
"taaable:Barley","category:Bareilly","","-",-3.0,-3.0,7.0,-3.0,15.0,0.375,0.5,0.13888888888888884,0.09722222222222221,0.7378378378378379,1.0,0.7378378378378379,0.6666666666666667
"taaable:Barley","dbpedia:Barlest","","-",-2.0,-2.0,10.0,-2.0,10.0,0.2857142857142857,0.16666666666666663,0.1507936507936508,0.09047619047619049,0.2009615384615384,1.0,0.2009615384615384,0.5
"taaable:Barley","dbpedia:Barley_candy","","-",-6.0,-6.0,12.0,-6.0,18.0,0.5,0.0,0.16666666666666663,0.09999999999999998,0.19999999999999996,1.0,0.17647058823529405,0.46153846153846156
"taaable:Barley","dbpedia:Bartleby","","-",-2.0,-2.0,10.0,-2.0,17.0,0.25,0.5,0.08333333333333337,0.05833333333333335,0.7378378378378379,1.0,0.7378378378378379,0.5454545454545454
"taaable:Barley","dbpedia:Barile","","-",-2.0,-2.0,9.0,-2.0,11.0,0.33333333333333326,0.5,0.11111111111111105,0.07777777777777772,0.6277777777777778,1.0,0.6277777777777778,0.6
"taaable:Barley","dbpedia:Barleywood","","-",-4.0,-4.0,12.0,-4.0,13.0,0.4,0.0,0.1333333333333333,0.07999999999999996,0.15000000000000002,1.0,0.15000000000000002,0.5
"taaable:Barley","dbpedia:Birley","","-",-1.0,-1.0,9.0,-1.0,12.0,0.16666666666666663,0.06666666666666665,0.11111111111111105,0.09999999999999998,0.43513513513513524,1.0,0.43513513513513524,0.4444444444444444
"taaable:Barley","dbpedia:Barey","","-",-1.0,-1.0,9.0,-1.0,12.0,0.16666666666666663,0.19999999999999996,0.05555555555555547,0.03888888888888886,0.5454545454545454,1.0,0.5454545454545454,0.375
"taaable:Barley","dbpedia:Barkle","","-",-2.0,-2.0,9.0,-2.0,11.0,0.33333333333333326,0.5,0.11111111111111105,0.07777777777777772,0.6277777777777778,1.0,0.6277777777777778,0.6
"taaable:Barley","dbpedia:Bharle","","-",-2.0,-2.0,9.0,-2.0,12.0,0.33333333333333326,0.33333333333333337,0.11111111111111105,0.09999999999999998,0.43513513513513524,1.0,0.43513513513513524,0.6
"taaable:Barley","dbpedia:Barlett","","-",-2.0,-2.0,10.0,-2.0,10.0,0.2857142857142857,0.16666666666666663,0.1507936507936508,0.09047619047619049,0.2009615384615384,1.0,0.2009615384615384,0.5
"taaable:Barley","dbpedia:Brawley","","-",-2.0,-2.0,8.0,-2.0,13.0,0.2857142857142857,0.43333333333333335,0.10317460317460314,0.09285714285714286,0.7971153846153846,1.0,0.7971153846153846,0.6363636363636364
"taaable:Barley","dbpedia:Baldrey","","-",-3.0,-3.0,7.0,-3.0,14.0,0.4285714285714286,0.5666666666666667,0.10317460317460314,0.08253968253968247,1.8,1.0,1.0,0.6363636363636364
"taaable:Barley","dbpedia:Bartle","","-",-2.0,-2.0,9.0,-2.0,11.0,0.33333333333333326,0.5,0.11111111111111105,0.07777777777777772,0.6277777777777778,1.0,0.6277777777777778,0.6
"taaable:Barley","dbpedia:Barlea","","-",-1.0,-1.0,10.0,-1.0,10.0,0.16666666666666663,0.16666666666666663,0.11111111111111105,0.06666666666666665,0.1384615384615384,1.0,0.1384615384615384,0.4444444444444444
"taaable:Barley","dbpedia:Bare","","-",-2.0,-2.0,7.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.07777777777777783,0.4270588235294118,1.0,0.4270588235294118,0.6666666666666667
"taaable:Barley","dbpedia:Bramley","","-",-2.0,-2.0,8.0,-2.0,13.0,0.2857142857142857,0.43333333333333335,0.10317460317460314,0.09285714285714286,0.7971153846153846,1.0,0.7971153846153846,0.6363636363636364
"taaable:Barley","dbpedia:Baler","","-",-2.0,-2.0,7.0,-2.0,10.0,0.33333333333333326,0.4,0.12222222222222212,0.09777777777777774,1.8,1.0,1.0,0.7
"taaable:Barley","dbpedia:Bale","","-",-2.0,-2.0,7.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.0888888888888889,1.8,1.0,1.0,0.6666666666666667
"taaable:Barley","dbpedia:Barely","","-",-2.0,-2.0,8.0,-2.0,13.0,0.33333333333333326,0.5,0.05555555555555547,0.03888888888888886,0.6277777777777778,1.0,0.6277777777777778,0.6
"taaable:Barley","dbpedia:Braley","","-",-2.0,-2.0,8.0,-2.0,14.0,0.33333333333333326,0.5,0.05555555555555547,0.04999999999999993,0.7277777777777779,1.0,0.7277777777777779,0.6
"taaable:Barley","category:Barnsley","","-",-2.0,-2.0,10.0,-2.0,14.0,0.25,0.5,0.08333333333333337,0.05833333333333335,0.09999999999999998,1.0,0.09999999999999998,0.4
"taaable:Barley","dbpedia:Bahrey","","-",-2.0,-2.0,8.0,-2.0,13.0,0.33333333333333326,0.33333333333333337,0.11111111111111105,0.0888888888888888,1.8,1.0,1.0,0.6
"taaable:Barley","dbpedia:Barle","","-",-1.0,-1.0,10.0,-1.0,10.0,0.16666666666666663,0.0,0.05555555555555547,0.033333333333333326,0.054545454545454564,1.0,0.054545454545454564,0.375
"taaable:Barley","dbpedia:Barley_honey","","-",-6.0,-6.0,12.0,-6.0,18.0,0.5,0.0,0.16666666666666663,0.09999999999999998,0.19999999999999996,1.0,0.17647058823529405,0.41666666666666663
"taaable:Barley","dbpedia:Baley","","-",-1.0,-1.0,9.0,-1.0,12.0,0.16666666666666663,0.19999999999999996,0.05555555555555547,0.0444444444444444,0.5909090909090909,1.0,0.5909090909090909,0.375
"taaable:Asian_spice","category:Asian_writers","","-",-5.0,-5.0,13.0,-5.0,24.0,0.3846153846153846,0.4363636363636364,1.0,0.6,0.5721617418351477,1.0,0.6454545454545455,0.7
"taaable:Barley","dbpedia:Barnsley","","-",-2.0,-2.0,10.0,-2.0,14.0,0.25,0.5,0.08333333333333337,0.05833333333333335,0.09999999999999998,1.0,0.09999999999999998,0.4
"taaable:Barley","dbpedia:Bargly","","-",-2.0,-2.0,8.0,-2.0,13.0,0.33333333333333326,0.5,0.11111111111111105,0.07777777777777772,0.6277777777777778,1.0,0.6277777777777778,0.6
"taaable:Barley","dbpedia:Barlowe","","-",-3.0,-3.0,8.0,-3.0,12.0,0.4285714285714286,0.23333333333333328,0.1507936507936508,0.09047619047619049,0.3993085566119273,1.0,0.3993085566119273,0.6363636363636364
"taaable:Barley","dbpedia:Barbey","","-",-1.0,-1.0,9.0,-1.0,15.0,0.16666666666666663,0.2666666666666667,0.11111111111111105,0.07777777777777772,0.6277777777777778,1.0,0.6277777777777778,0.4444444444444444
"taaable:Barley","dbpedia:Barleycove","","-",-4.0,-4.0,12.0,-4.0,15.0,0.4,0.0,0.1333333333333333,0.07999999999999996,0.15000000000000002,1.0,0.15000000000000002,0.5
"taaable:Barley","dbpedia:Baleyn","","-",-2.0,-2.0,9.0,-2.0,12.0,0.33333333333333326,0.33333333333333337,0.11111111111111105,0.0888888888888888,0.6777777777777778,1.0,0.6777777777777778,0.6
"taaable:Barley","dbpedia:Bareily","","-",-3.0,-3.0,7.0,-3.0,14.0,0.4285714285714286,0.5,0.10317460317460314,0.07222222222222219,0.6894230769230769,1.0,0.6894230769230769,0.6363636363636364
"taaable:Asian_spice","category:Asian_people","","-",-5.0,-5.0,13.0,-5.0,25.0,0.41666666666666674,0.4,0.202020202020202,0.12121212121212122,0.542058562555457,1.0,0.6142857142857143,0.6111111111111112
"taaable:Barley","dbpedia:Bagley","","-",-1.0,-1.0,9.0,-1.0,12.0,0.16666666666666663,0.2666666666666667,0.11111111111111105,0.0888888888888888,0.6777777777777778,1.0,0.6777777777777778,0.4444444444444444
"taaable:Barley","dbpedia:Bazley","","-",-1.0,-1.0,9.0,-1.0,12.0,0.16666666666666663,0.2666666666666667,0.11111111111111105,0.0888888888888888,0.6777777777777778,1.0,0.6777777777777778,0.4444444444444444
"taaable:Barley","dbpedia:Bayle","","-",-2.0,-2.0,7.0,-2.0,10.0,0.33333333333333326,0.31999999999999995,1.0,0.8,1.8,1.0,1.0,0.7
"taaable:Barley","dbpedia:Barmaley","","-",-2.0,-2.0,10.0,-2.0,16.0,0.25,0.5,0.08333333333333337,0.05833333333333335,0.09999999999999998,1.0,0.09999999999999998,0.4
"taaable:Barley","dbpedia:Barleycorn","","-",-4.0,-4.0,12.0,-4.0,14.0,0.4,0.0,0.1333333333333333,0.07999999999999996,0.15000000000000002,1.0,0.15000000000000002,0.5
"taaable:Barley","dbpedia:Barybela","","-",-4.0,-4.0,6.0,-4.0,14.0,0.5,0.5,0.13888888888888884,0.09722222222222221,0.7378378378378379,1.0,0.7378378378378379,0.7692307692307692
"taaable:Barley","dbpedia:Batley","","-",-1.0,-1.0,9.0,-1.0,12.0,0.16666666666666663,0.2666666666666667,0.11111111111111105,0.0888888888888888,0.6777777777777778,1.0,0.6777777777777778,0.4444444444444444
"taaable:Barley","dbpedia:Barkley","","-",-1.0,-1.0,11.0,-1.0,13.0,0.1428571428571428,0.5,0.04761904761904756,0.033333333333333326,0.053846153846153766,1.0,0.053846153846153766,0.33333333333333337
"taaable:Barley","dbpedia:Barlee","","-",-1.0,-1.0,10.0,-1.0,11.0,0.16666666666666663,0.16666666666666663,0.11111111111111105,0.06666666666666665,0.1384615384615384,1.0,0.1384615384615384,0.4444444444444444
"taaable:Barley","category:Ballets","","-",-3.0,-3.0,7.0,-3.0,10.0,0.4285714285714286,0.23333333333333328,0.25396825396825395,0.20317460317460312,1.8,1.0,1.0,0.75
"taaable:Barley","dbpedia:Barleyport","","-",-4.0,-4.0,12.0,-4.0,14.0,0.4,0.0,0.1333333333333333,0.07999999999999996,0.15000000000000002,1.0,0.15000000000000002,0.5
"taaable:Barley","dbpedia:Bardsley","","-",-2.0,-2.0,10.0,-2.0,14.0,0.25,0.5,0.08333333333333337,0.05833333333333335,0.09999999999999998,1.0,0.09999999999999998,0.4
"taaable:Barley","dbpedia:Baleyg","","-",-2.0,-2.0,9.0,-2.0,12.0,0.33333333333333326,0.33333333333333337,0.11111111111111105,0.0888888888888888,0.6777777777777778,1.0,0.6777777777777778,0.6
"taaable:Barley","dbpedia:Barleywine","","-",-4.0,-4.0,12.0,-4.0,15.0,0.4,0.0,0.1333333333333333,0.07999999999999996,0.15000000000000002,1.0,0.15000000000000002,0.5
"taaable:Barley","dbpedia:Bareyo","","-",-2.0,-2.0,9.0,-2.0,12.0,0.33333333333333326,0.33333333333333337,0.11111111111111105,0.07777777777777772,0.6277777777777778,1.0,0.6277777777777778,0.6
"taaable:Asian_spice","category:Asian_singers","","-",-5.0,-5.0,15.0,-5.0,25.0,0.3846153846153846,0.36363636363636365,0.1631701631701632,0.09790209790209792,0.4444894651539708,1.0,0.5,0.6111111111111112
"taaable:Barley","dbpedia:Bruley","","-",-2.0,-2.0,8.0,-2.0,12.0,0.33333333333333326,0.5,0.11111111111111105,0.09999999999999998,0.7277777777777779,1.0,0.7277777777777779,0.6
"taaable:Asian_spice","category:Russian_Empire","","-",-6.0,-6.0,13.0,-6.0,26.0,0.4285714285714286,0.5454545454545454,0.2907647907647908,0.2907647907647908,0.975,1.0,1.0,0.7142857142857143
"taaable:Asian_spice","category:Asian_comics","","-",-4.0,-4.0,13.0,-4.0,24.0,0.33333333333333326,0.4363636363636364,0.1809764309764309,0.10858585858585856,0.542058562555457,1.0,0.6142857142857143,0.6111111111111112
"taaable:Jerusalem_artichoke","category:Jerusalem_District","","-",-8.0,-8.0,22.0,-8.0,36.0,0.42105263157894735,0.4222222222222223,0.185602896129212,0.11136173767752722,0.5140862717021657,1.0,0.5545864661654136,0.6071428571428572
"taaable:Asian_spice","category:Asian_cinema","","-",-5.0,-5.0,13.0,-5.0,25.0,0.41666666666666674,0.4363636363636364,0.1809764309764309,0.10858585858585856,0.542058562555457,1.0,0.6142857142857143,0.6842105263157895
"taaable:Asian_spice","category:Asian_cuisine","","-",-5.0,-5.0,13.0,-5.0,29.0,0.3846153846153846,0.4363636363636364,0.14055944055944058,0.0843356643356643,0.5721617418351477,1.0,0.6454545454545455,0.6111111111111112
"taaable:Asian_spice","category:Asian_sculpture","","-",-6.0,-6.0,14.0,-6.0,28.0,0.4,0.32727272727272727,0.17474747474747476,0.10484848484848486,0.49700560787218284,1.0,0.5547770700636943,0.6
"taaable:Jerusalem_artichoke","dbpedia:Japanese_artichoke","","-",-7.0,-7.0,21.0,-7.0,41.0,0.368421052631579,0.38888888888888884,0.1701754385964912,0.15315789473684205,0.6519241095400036,1.0,0.7003007518796993,0.6071428571428572
"taaable:Asian_spice","category:Asian_music","","-",-4.0,-4.0,15.0,-4.0,25.0,0.36363636363636365,0.4545454545454546,0.1212121212121211,0.07272727272727264,0.5072488487122633,1.0,0.5777777777777777,0.5625
"taaable:Asian_spice","category:Asian_American","","-",-6.0,-6.0,12.0,-6.0,29.0,0.4285714285714286,0.4545454545454546,0.2166907166907167,0.13001443001443003,0.5985329512893982,1.0,0.672463768115942,0.631578947368421
"taaable:Asian_spice","category:Asian_studies","","-",-5.0,-5.0,14.0,-5.0,26.0,0.3846153846153846,0.36363636363636365,0.1631701631701632,0.09790209790209792,0.4444894651539708,1.0,0.5,0.631578947368421
"taaable:Asian_spice","category:Asian_society","","-",-5.0,-5.0,15.0,-5.0,25.0,0.3846153846153846,0.2545454545454545,0.14055944055944058,0.0843356643356643,0.4444894651539708,1.0,0.5,0.631578947368421
"taaable:Asian_spice","category:Austrian_Empire","","-",-6.0,-6.0,12.0,-6.0,28.0,0.4,0.6363636363636364,0.23097643097643095,0.20787878787878789,1.1085750315258511,1.0,1.0,0.7272727272727273
"taaable:Jerusalem_artichoke","category:Jerusalem_Governorate","","-",-9.0,-9.0,20.0,-9.0,43.0,0.4285714285714286,0.4736842105263158,0.20985797827903097,0.12591478696741853,0.5757660167130919,1.0,0.6179872758820127,0.6333333333333333
"taaable:Sherry","category:Therapy","","-",-3.0,-3.0,6.0,-3.0,12.0,0.4285714285714286,0.5,0.25396825396825395,0.25396825396825395,0.8509615384615384,1.0,0.8509615384615384,0.75
"taaable:Rigatoni","dbpedia:Riceton","","-",-3.0,-3.0,8.0,-3.0,14.0,0.375,0.2857142857142857,0.22023809523809523,0.17619047619047623,0.861679389312977,1.0,0.861679389312977,0.6923076923076923
"taaable:Rigatoni","dbpedia:Gratini","","-",-4.0,-4.0,8.0,-4.0,18.0,0.5,0.34285714285714286,0.13690476190476186,0.13690476190476186,2.0,1.0,1.0,0.7857142857142857
"taaable:Rigatoni","dbpedia:Gration","","-",-5.0,-5.0,8.0,-5.0,17.0,0.625,0.6285714285714286,0.13690476190476186,0.13690476190476186,2.0,1.0,1.0,0.8666666666666667
"taaable:Raw_sugar","dbpedia:Barley_sugar","","-",-5.0,-5.0,12.0,-5.0,24.0,0.41666666666666674,0.2666666666666667,0.18981481481481488,0.18981481481481488,0.6208791208791209,1.0,0.7044534412955465,0.625
"taaable:Relish","category:Reality","","-",-3.0,-3.0,7.0,-3.0,10.0,0.4285714285714286,0.5666666666666667,0.25396825396825395,0.20317460317460312,1.8,1.0,1.0,0.75
"taaable:Sprout","dbpedia:Spellout","","-",-3.0,-3.0,7.0,-3.0,14.0,0.375,0.4,0.18055555555555547,0.14444444444444438,0.794980694980695,1.0,0.794980694980695,0.5454545454545454
"taaable:Relish","dbpedia:Ricefish","","-",-3.0,-3.0,7.0,-3.0,14.0,0.375,0.43333333333333335,0.24722222222222212,0.22249999999999992,0.8521235521235522,1.0,0.8521235521235522,0.6666666666666667
"taaable:Albacore","dbpedia:Arbore","","-",-3.0,-3.0,7.0,-3.0,15.0,0.375,0.2666666666666667,0.18055555555555547,0.16249999999999987,0.8521235521235522,1.0,0.8521235521235522,0.6666666666666667
"taaable:Corn_salad","dbpedia:Corn_tea","","-",-4.0,-4.0,10.0,-4.0,17.0,0.4,0.375,0.21666666666666667,0.13,0.4809523809523809,1.0,0.5650176678445229,0.6666666666666667
"taaable:Corn_salad","dbpedia:Cornwall","","-",-4.0,-4.0,10.0,-4.0,16.0,0.4,0.44999999999999996,0.21666666666666667,0.13,0.6594202898550724,1.0,0.6225251076040172,0.6666666666666667
"taaable:Corn_salad","dbpedia:Cornesia","","-",-4.0,-4.0,10.0,-4.0,17.0,0.4,0.375,0.21666666666666667,0.13,0.6594202898550724,1.0,0.6225251076040172,0.75
